screenCnt,audiAcc,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
86,14976,2.0794415416798357,48,11,0,0,1,0,0,2
1,1,1.6094379124341003,71,11,0,0,0,0,1,1
287,41023,1.3862943611198906,6,15,0,0,1,0,0,6
62,7809,1.791759469228055,29,11,0,0,1,0,0,2
198,65145,1.791759469228055,19,11,0,0,0,0,1,2
210,31805,1.0986122886681098,6,8,0,0,0,1,0,6
128,125800,1.9459101490553132,2,2,0,0,0,1,0,2
97,12026,1.3862943611198906,17,11,0,0,1,0,0,14
20,252,1.0986122886681098,71,13,0,0,0,0,1,1
18,1652,2.8903717578961645,71,11,0,1,0,0,0,1
20,185,3.1780538303479458,87,10,0,0,0,0,1,1
123,19315,1.9459101490553132,47,11,0,0,1,0,0,2
249,24268,1.791759469228055,10,3,0,0,0,0,1,2
46,1961,1.6094379124341003,42,4,0,0,0,0,1,11
1431,4666993,1.9459101490553132,4,2,0,1,0,0,0,2
1,1,1.6094379124341003,87,15,0,0,0,0,1,2
15,594,2.70805020110221,71,11,0,0,0,0,1,1
173,177483,1.9459101490553132,8,11,0,0,1,0,0,2
73,7130,1.9459101490553132,37,15,0,0,0,0,1,6
5,12,1.0986122886681098,71,11,0,0,1,0,0,11
152,129950,1.791759469228055,29,18,0,0,1,0,0,1
717,1399771,1.9459101490553132,7,2,0,1,0,0,0,2
794,1593694,4.532599493153256,6,10,0,0,1,0,0,1
167,109137,1.6094379124341003,2,2,0,0,0,1,0,2
947,3637122,2.1972245773362196,10,8,0,1,0,0,0,6
667,612328,2.0794415416798357,7,4,0,0,1,0,0,2
219,34616,1.6094379124341003,9,11,0,0,0,0,1,2
241,23350,1.791759469228055,19,7,0,0,0,1,0,11
47,20437,1.3862943611198906,46,13,0,1,0,0,0,11
50,1733,1.6094379124341003,32,13,0,0,0,0,1,1
72,5899,1.6094379124341003,32,8,0,0,0,1,0,6
164,69912,2.1972245773362196,39,8,0,0,0,1,0,5
85,19412,1.6094379124341003,48,11,0,0,1,0,0,6
1503,5446379,1.791759469228055,2,4,0,1,0,0,0,2
1,1,2.0794415416798357,71,11,0,1,0,0,0,2
5,156,3.1780538303479458,80,13,0,0,0,0,1,1
1,1,1.9459101490553132,95,4,0,0,0,0,1,2
1,133,1.6094379124341003,71,13,0,0,0,0,1,1
128,17875,1.6094379124341003,71,11,0,1,0,0,0,6
1,1,1.6094379124341003,24,10,0,0,1,0,0,2
36,14289,0.6931471805599453,67,18,0,0,0,1,0,1
170,35569,2.302585092994046,71,8,0,0,0,1,0,1
579,921317,1.9459101490553132,9,4,0,0,1,0,0,2
20,168,1.0986122886681098,78,13,0,0,0,0,1,1
1,1,1.791759469228055,95,7,0,0,0,0,1,21
182,8297,1.0986122886681098,32,15,0,0,1,0,0,6
1,1,1.3862943611198906,98,3,0,0,0,0,1,2
776,616481,4.23410650459726,7,10,0,0,1,0,0,1
24,2951,5.0689042022202315,71,11,0,0,0,0,1,1
1,1,1.9459101490553132,94,15,0,0,1,0,0,2
563,317505,5.1298987149230735,8,1,0,1,0,0,0,1
375,69529,1.791759469228055,4,4,0,0,1,0,0,2
35,2146,1.9459101490553132,71,7,0,0,0,1,0,2
20,2001,1.9459101490553132,97,11,0,0,0,1,0,6
118,37449,2.1972245773362196,29,18,0,0,0,1,0,1
1,1,1.3862943611198906,95,15,0,0,0,0,1,2
1,1,1.9459101490553132,71,13,0,0,0,0,1,1
1,1,1.9459101490553132,24,10,0,0,1,0,0,2
20,134,1.6094379124341003,84,13,0,0,0,0,1,1
671,999047,2.0794415416798357,9,10,0,0,0,0,1,2
422,96305,1.3862943611198906,7,4,0,0,1,0,0,2
573,627102,1.791759469228055,4,11,0,1,0,0,0,2
172,27167,2.0794415416798357,47,11,0,1,0,0,0,5
244,22350,1.6094379124341003,28,4,0,0,1,0,0,20
276,82177,1.6094379124341003,8,11,0,0,1,0,0,2
727,3597193,2.1972245773362196,20,11,0,1,0,0,0,2
100,30525,1.791759469228055,9,8,0,0,0,1,0,2
1,30,1.791759469228055,71,15,0,0,0,0,1,2
73,2287,1.9459101490553132,42,15,0,0,0,0,1,2
1,1,1.0986122886681098,77,4,0,0,0,0,1,2
320,551897,1.6094379124341003,30,4,0,0,1,0,0,2
151,17924,2.6390573296152584,38,11,0,0,0,0,1,1
8,614,2.302585092994046,58,18,0,0,1,0,0,1
1,1,1.6094379124341003,71,13,0,0,0,0,1,1
1,4,1.0986122886681098,71,15,0,0,0,0,1,2
62,65147,2.1972245773362196,27,11,0,1,0,0,0,11
36,8840,2.0794415416798357,71,11,0,0,1,0,0,10
18,520,2.0794415416798357,71,7,0,1,0,0,0,2
1,54,1.0986122886681098,71,10,0,0,0,0,1,2
1,60,1.3862943611198906,92,6,0,0,1,0,0,2
109,9381,1.791759469228055,32,8,0,0,0,1,0,1
244,43743,1.0986122886681098,32,8,0,0,0,1,0,10
72,93005,2.1972245773362196,18,11,0,1,0,0,0,6
351,92358,1.9459101490553132,28,4,0,0,1,0,0,5
827,2611966,1.791759469228055,9,4,0,0,1,0,0,2
20,196,1.0986122886681098,84,13,0,0,0,0,1,1
1,60,1.0986122886681098,81,15,0,0,1,0,0,26
34,6296,1.6094379124341003,37,11,0,0,0,1,0,6
52,11164,2.0794415416798357,28,11,0,0,0,0,1,2
26,5552,1.6094379124341003,50,13,0,0,0,0,1,6
1262,2938818,2.0794415416798357,3,4,0,1,0,0,0,2
58,6518,1.6094379124341003,22,3,0,1,0,0,0,5
176,26381,1.3862943611198906,80,4,0,0,1,0,0,18
309,33188,2.1972245773362196,20,11,0,1,0,0,0,5
176,406284,2.0794415416798357,25,13,0,0,1,0,0,9
17,998,1.0986122886681098,58,18,0,0,1,0,0,1
9,1142,1.6094379124341003,54,18,0,1,0,0,0,1
1,1,1.0986122886681098,91,13,0,0,0,0,1,24
1,1,1.0986122886681098,87,15,0,0,0,0,1,2
26,3243,3.5263605246161616,53,11,0,0,1,0,0,1
403,330665,1.3862943611198906,8,8,0,0,0,1,0,6
40,3891,1.6094379124341003,71,11,0,1,0,0,0,2
575,286042,1.9459101490553132,10,4,0,0,1,0,0,5
94,47668,2.6390573296152584,25,7,0,0,1,0,0,2
88,94243,1.0986122886681098,37,7,0,1,0,0,0,13
18,2901,2.3978952727983707,97,18,0,0,1,0,0,11
659,1111158,1.0986122886681098,4,15,0,0,1,0,0,2
39,2501,1.3862943611198906,42,11,0,0,1,0,0,11
178,7853,1.791759469228055,36,7,0,0,1,0,0,2
19,179,1.3862943611198906,89,11,0,0,0,0,1,1
20,242,1.791759469228055,71,11,0,0,0,0,1,1
425,151360,2.70805020110221,6,8,0,0,0,1,0,1
49,2661,1.791759469228055,71,15,0,0,1,0,0,6
7,953,1.6094379124341003,80,11,0,0,0,0,1,17
1,2,1.0986122886681098,71,11,0,0,0,0,1,1
20,283,1.6094379124341003,89,13,0,0,0,0,1,1
24,1803,1.791759469228055,71,11,0,0,0,0,1,11
20,286,1.3862943611198906,89,13,0,0,0,0,1,1
20,250,1.3862943611198906,71,11,0,0,0,0,1,1
20,333,0.6931471805599453,92,13,0,0,0,0,1,1
37,2844,1.3862943611198906,22,11,0,0,0,0,1,2
20,561,1.0986122886681098,76,13,0,0,0,0,1,1
1,1,1.0986122886681098,99,10,0,0,0,0,1,1
1,1,1.6094379124341003,98,4,0,1,0,0,0,5
447,507508,1.6094379124341003,8,8,0,1,0,0,0,6
232,9644,1.0986122886681098,24,8,0,0,0,1,0,11
5,28,1.9459101490553132,67,4,0,0,0,0,1,2
27,563,1.3862943611198906,95,13,0,0,0,0,1,5
25,4005,1.0986122886681098,97,11,0,1,0,0,0,11
5,49,1.3862943611198906,89,11,0,0,1,0,0,16
494,579130,1.791759469228055,44,8,0,0,0,1,0,11
21,282,1.6094379124341003,84,13,0,0,0,0,1,1
396,79701,1.6094379124341003,20,7,0,0,0,0,1,2
124,30793,1.6094379124341003,29,11,0,0,1,0,0,24
1,1,1.3862943611198906,89,7,0,0,1,0,0,2
19,394,1.0986122886681098,89,13,0,0,0,0,1,1
20,386,1.3862943611198906,89,13,0,0,0,0,1,1
82,6701,1.3862943611198906,27,11,0,0,1,0,0,11
51,94767,2.1972245773362196,71,11,0,1,0,0,0,1
1,1,1.6094379124341003,93,11,0,0,1,0,0,2
144,5821,1.6094379124341003,39,11,0,0,1,0,0,2
20,484,1.0986122886681098,71,13,0,0,0,0,1,1
5,37,2.0794415416798357,88,10,0,0,0,0,1,5
6,210,2.8903717578961645,85,18,0,1,0,0,0,1
12,4731,2.995732273553991,66,18,0,0,1,0,0,1
20,1810,1.3862943611198906,39,13,0,0,1,0,0,2
26,957,1.6094379124341003,71,8,0,0,0,1,0,11
30,2305,1.6094379124341003,71,11,0,0,1,0,0,1
1,1,1.0986122886681098,89,4,0,0,1,0,0,2
380,144827,1.6094379124341003,7,4,0,0,1,0,0,2
1,1,1.3862943611198906,28,10,0,0,1,0,0,10
155,60977,2.1972245773362196,39,8,0,0,0,1,0,5
467,229059,3.9318256327243257,19,11,0,1,0,0,0,1
8,294,1.0986122886681098,97,7,0,1,0,0,0,6
241,35517,1.791759469228055,32,8,0,0,0,1,0,2
349,115704,1.3862943611198906,71,8,0,0,0,1,0,1
661,4703245,1.9459101490553132,2,8,0,0,0,1,0,2
1,60,1.6094379124341003,23,4,0,0,0,0,1,11
253,34295,2.1972245773362196,9,7,0,1,0,0,0,2
26,2633,1.0986122886681098,29,11,0,0,1,0,0,27
21,275,1.9459101490553132,23,7,0,0,0,0,1,1
43,2581,1.6094379124341003,22,8,0,0,1,0,0,6
10,650,1.791759469228055,81,11,0,1,0,0,0,6
1,54,1.3862943611198906,71,15,0,0,0,0,1,2
353,54972,1.3862943611198906,32,9,0,0,1,0,0,2
575,356976,1.3862943611198906,7,9,0,0,1,0,0,2
310,58784,1.9459101490553132,27,11,0,0,1,0,0,2
28,2791,1.3862943611198906,50,11,0,0,0,0,1,2
57,8028,1.3862943611198906,48,8,0,1,0,0,0,6
96,34584,1.6094379124341003,71,11,0,1,0,0,0,2
329,47197,1.791759469228055,19,3,0,0,0,0,1,2
23,7411,2.1972245773362196,45,11,0,0,1,0,0,1
49,3372,1.6094379124341003,20,18,0,0,0,1,0,2
5,228,1.3862943611198906,89,13,0,0,0,0,1,1
528,214003,1.3862943611198906,3,11,0,1,0,0,0,2
312,50631,1.3862943611198906,9,15,0,1,0,0,0,2
327,38305,1.791759469228055,12,7,0,0,1,0,0,2
1,2,1.6094379124341003,89,4,0,0,0,0,1,2
1,220,4.0943445622221,90,16,0,0,1,0,0,1
108,24600,1.6094379124341003,46,10,0,0,0,0,1,5
393,69303,2.5649493574615367,15,5,0,0,0,1,0,1
10,723,1.791759469228055,81,13,0,0,1,0,0,6
258,56835,2.302585092994046,43,8,0,0,0,1,0,1
268,29473,2.0794415416798357,10,18,0,1,0,0,0,1
470,148512,2.0794415416798357,32,3,0,0,1,0,0,2
69,2042,1.9459101490553132,48,11,0,1,0,0,0,2
20,382,1.0986122886681098,89,13,0,0,0,0,1,1
14,302,1.0986122886681098,71,7,0,1,0,0,0,18
1991,8677249,1.9459101490553132,2,4,0,1,0,0,0,2
228,14386,3.7376696182833684,71,9,0,0,1,0,0,1
949,2839921,1.791759469228055,2,4,0,1,0,0,0,2
1,1,1.3862943611198906,79,4,0,1,0,0,0,24
446,346483,4.382026634673881,20,4,0,0,1,0,0,1
661,806709,1.791759469228055,7,4,0,0,1,0,0,2
19,355,1.0986122886681098,84,13,0,0,0,0,1,1
161,18042,1.791759469228055,36,4,0,0,1,0,0,2
309,56515,1.6094379124341003,71,11,0,0,1,0,0,2
20,6974,1.791759469228055,37,11,0,0,0,0,1,2
193,89358,1.0986122886681098,39,8,0,0,0,1,0,10
11,1442,1.6094379124341003,12,13,0,0,0,1,0,6
515,297356,1.3862943611198906,9,4,0,1,0,0,0,2
409,825517,1.0986122886681098,9,15,0,0,1,0,0,2
9,611,1.3862943611198906,71,11,0,0,1,0,0,2
59,80614,2.1972245773362196,38,11,0,0,0,0,1,1
18,1901,3.1780538303479458,66,18,0,0,0,1,0,1
2,6,1.3862943611198906,79,4,0,1,0,0,0,24
1,116,1.0986122886681098,71,3,0,0,0,0,1,25
13,1777,1.3862943611198906,41,8,0,1,0,0,0,6
5,810,1.791759469228055,83,11,0,0,1,0,0,5
361,108551,1.791759469228055,4,4,0,1,0,0,0,2
1,1,1.6094379124341003,71,7,0,0,0,0,1,2
1,1,1.6094379124341003,62,15,0,0,0,0,1,2
176,55330,1.6094379124341003,19,11,0,0,1,0,0,17
40,5908,1.9459101490553132,9,11,0,0,0,0,1,2
20,400,1.3862943611198906,71,13,0,0,0,0,1,1
51,4514,1.3862943611198906,42,11,0,0,0,1,0,6
16,1546,1.6094379124341003,37,11,0,0,1,0,0,2
618,918678,2.1972245773362196,71,2,0,1,0,0,0,2
3,53,2.8903717578961645,85,7,0,0,1,0,0,1
5,190,1.3862943611198906,53,11,0,1,0,0,0,1
551,634953,4.330733340286331,6,10,0,0,0,0,1,1
119,65887,1.3862943611198906,71,16,0,0,0,1,0,2
637,848148,4.1588830833596715,8,13,0,1,0,0,0,1
1,54,1.3862943611198906,71,4,0,0,0,0,1,2
1,1,1.0986122886681098,71,13,0,0,0,0,1,1
10,538,2.0794415416798357,53,11,0,0,0,0,1,1
1,1,1.3862943611198906,71,4,0,0,0,0,1,2
40,50768,1.0986122886681098,3,11,0,1,0,0,0,2
9,799,1.0986122886681098,97,11,0,1,0,0,0,6
200,135478,2.302585092994046,71,8,0,0,0,1,0,1
489,446664,1.6094379124341003,7,11,0,0,0,0,1,2
1,1,1.3862943611198906,89,4,0,1,0,0,0,2
20,961,3.044522437723423,71,13,0,0,0,0,1,1
20,395,1.6094379124341003,89,13,0,0,0,0,1,1
6,5908,0.6931471805599453,71,19,0,0,0,1,0,1
4,77,1.3862943611198906,80,11,0,0,0,0,1,5
58,6405,1.3862943611198906,42,3,0,0,1,0,0,18
19,3402,3.295836866004329,71,11,0,0,1,0,0,1
320,29728,1.9459101490553132,71,11,0,1,0,0,0,2
47,4955,1.6094379124341003,28,11,0,1,0,0,0,2
10,954,3.58351893845611,71,13,0,0,1,0,0,1
18,3957,3.044522437723423,45,18,0,0,0,1,0,1
91,6301,1.6094379124341003,20,11,0,1,0,0,0,5
20,516,1.3862943611198906,92,13,0,0,0,0,1,1
120,33008,0.6931471805599453,80,18,0,0,0,1,0,18
52,11777,1.3862943611198906,82,8,0,0,0,1,0,6
107,13791,1.0986122886681098,33,11,0,0,1,0,0,16
380,289645,1.6094379124341003,3,8,0,0,0,1,0,2
609,476665,4.04305126783455,7,11,0,1,0,0,0,1
474,169855,4.330733340286331,19,7,0,1,0,0,0,1
90,7052,1.6094379124341003,71,7,0,1,0,0,0,2
7,910,2.1972245773362196,48,11,0,0,1,0,0,11
58,6824,1.6094379124341003,43,2,0,0,0,1,0,13
14,4028,1.6094379124341003,66,18,0,0,1,0,0,1
1,1,1.3862943611198906,71,7,0,0,1,0,0,2
20,365,1.6094379124341003,89,13,0,0,0,0,1,1
544,445014,2.302585092994046,6,8,0,0,0,1,0,1
227,53576,1.791759469228055,43,8,0,0,0,1,0,16
814,1328394,1.3862943611198906,2,8,0,0,0,1,0,2
333,78253,1.6094379124341003,33,11,0,0,1,0,0,4
1,1,1.3862943611198906,42,15,0,0,0,0,1,5
219,64159,1.6094379124341003,39,8,0,1,0,0,0,6
20,2090,3.58351893845611,75,11,0,1,0,0,0,1
167,120352,1.9459101490553132,60,4,0,0,0,0,1,2
143,14343,1.791759469228055,10,11,0,1,0,0,0,2
523,731551,1.791759469228055,10,4,0,0,1,0,0,2
876,3586523,5.497168225293202,71,11,0,0,1,0,0,1
6,2316,1.791759469228055,94,7,0,0,0,0,1,14
726,2517805,1.791759469228055,9,8,0,0,0,1,0,2
141,9826,1.6094379124341003,37,8,0,0,0,1,0,4
1,1,1.3862943611198906,100,7,0,0,1,0,0,2
73,4499,2.5649493574615367,42,11,0,0,1,0,0,5
30,4881,3.1780538303479458,38,11,0,0,1,0,0,1
106,8252,1.6094379124341003,71,7,0,0,0,0,1,2
33,4192,1.0986122886681098,46,7,0,0,1,0,0,5
21,427,1.0986122886681098,89,13,0,0,0,0,1,1
13,983,1.3862943611198906,25,18,0,0,0,0,1,11
524,308180,3.828641396489095,6,7,0,0,1,0,0,1
21,285,1.0986122886681098,71,10,0,0,0,0,1,1
21,273,1.3862943611198906,84,13,0,0,0,0,1,1
2,161,1.791759469228055,55,11,0,0,0,0,1,2
17,4687,3.091042453358316,68,11,0,0,0,1,0,1
20,419,1.0986122886681098,89,13,0,0,0,0,1,1
535,809755,1.6094379124341003,4,4,0,1,0,0,0,2
350,202538,1.6094379124341003,6,8,0,0,0,1,0,6
278,122039,1.3862943611198906,23,4,0,0,1,0,0,2
73,97883,1.791759469228055,29,7,0,0,0,0,1,3
892,1762742,4.430816798843313,6,1,0,1,0,0,0,1
1,1,1.3862943611198906,80,10,0,0,1,0,0,28
891,1278894,1.0986122886681098,10,3,0,1,0,0,0,5
1,1,1.0986122886681098,100,4,0,0,1,0,0,24
46,8368,1.3862943611198906,46,11,0,1,0,0,0,13
1,1,1.0986122886681098,28,10,0,0,0,0,1,10
22,2168,1.791759469228055,58,11,0,0,1,0,0,1
736,1163120,1.6094379124341003,9,4,0,1,0,0,0,2
142,6062,1.6094379124341003,42,3,0,0,1,0,0,2
580,553760,1.9459101490553132,3,8,0,0,0,1,0,2
5,108,1.3862943611198906,92,12,0,1,0,0,0,30
23,4603,1.0986122886681098,37,16,0,0,1,0,0,14
449,180082,1.6094379124341003,12,4,0,0,0,0,1,11
120,3781,1.0986122886681098,32,13,0,1,0,0,0,6
405,171577,1.791759469228055,3,7,0,1,0,0,0,2
184,18799,1.0986122886681098,71,11,0,1,0,0,0,10
20,295,1.3862943611198906,71,13,0,0,0,0,1,1
1,644,1.3862943611198906,88,13,0,1,0,0,0,2
5,880,1.0986122886681098,92,12,0,0,1,0,0,15
5,180,1.0986122886681098,92,2,0,1,0,0,0,8
187,20448,1.6094379124341003,20,11,0,1,0,0,0,2
499,1168427,3.7612001156935624,10,11,0,1,0,0,0,1
3,339,3.1354942159291497,71,11,0,0,0,0,1,1
449,203775,4.5217885770490405,1,13,0,0,0,0,1,1
41,2613,1.3862943611198906,56,6,0,0,1,0,0,6
227,152061,1.6094379124341003,7,3,0,0,0,0,1,2
1,260,1.791759469228055,99,11,0,1,0,0,0,6
964,5593551,5.123963979403259,7,1,0,1,0,0,0,1
494,560578,2.0794415416798357,12,11,0,0,1,0,0,4
21,301,1.6094379124341003,71,13,0,0,0,0,1,1
9,684,3.044522437723423,58,18,0,0,1,0,0,1
1,10,1.3862943611198906,71,11,0,0,0,0,1,19
523,278914,2.833213344056216,8,8,0,0,0,1,0,1
20,465,1.3862943611198906,71,11,0,0,0,0,1,1
172,24451,2.70805020110221,10,8,0,0,0,1,0,1
29,4339,1.0986122886681098,97,7,0,0,1,0,0,11
5,333,2.302585092994046,68,18,0,0,0,1,0,1
61,6394,1.9459101490553132,28,11,0,1,0,0,0,24
341,41416,1.6094379124341003,28,4,0,0,1,0,0,5
58,2910,1.3862943611198906,33,5,0,0,1,0,0,2
53,4662,1.6094379124341003,37,11,0,0,0,0,1,5
1088,5440945,3.9512437185814275,8,9,0,0,1,0,0,1
93,14153,1.0986122886681098,7,8,0,0,0,0,1,2
5,459,2.302585092994046,71,10,0,0,1,0,0,24
31,7660,1.0986122886681098,46,11,0,0,1,0,0,19
14,798,1.3862943611198906,71,11,0,0,1,0,0,26
117,106241,1.3862943611198906,68,11,0,1,0,0,0,2
17,748,1.791759469228055,67,3,0,0,1,0,0,30
263,212599,1.3862943611198906,28,4,0,0,0,0,1,6
20,1581,1.3862943611198906,39,10,0,0,1,0,0,2
19,1611,4.07753744390572,24,11,0,0,1,0,0,1
681,1046313,3.7612001156935624,8,10,0,0,1,0,0,1
13,1790,1.3862943611198906,58,18,0,1,0,0,0,1
3,53,1.3862943611198906,97,15,0,0,0,0,1,6
1,1,2.302585092994046,91,3,0,0,0,0,1,11
15,1518,2.5649493574615367,71,11,0,0,0,0,1,1
14,820,1.9459101490553132,37,11,0,0,1,0,0,1
9,344,1.3862943611198906,66,11,0,0,0,0,1,1
21,3141,1.3862943611198906,78,13,0,0,0,0,1,1
1,1,1.0986122886681098,89,9,0,1,0,0,0,2
26,7887,1.0986122886681098,3,7,0,0,1,0,0,2
1,1,1.3862943611198906,95,6,0,0,1,0,0,2
1,1,1.3862943611198906,89,4,0,1,0,0,0,2
363,224849,1.6094379124341003,8,8,0,1,0,0,0,6
855,1069436,4.962844630259907,6,11,0,1,0,0,0,1
7,1958,1.0986122886681098,71,18,0,0,1,0,0,1
636,3227452,1.9459101490553132,4,6,0,1,0,0,0,2
4,1020,1.3862943611198906,92,4,0,0,1,0,0,18
1,30,1.791759469228055,71,4,0,0,0,0,1,24
423,266389,1.791759469228055,7,6,0,0,1,0,0,2
330,298298,1.6094379124341003,32,8,0,0,0,1,0,2
5,254,1.3862943611198906,79,4,0,0,0,0,1,2
222,79179,1.791759469228055,28,11,0,0,1,0,0,2
5,372,1.0986122886681098,89,13,0,0,0,0,1,1
55,5473,2.5649493574615367,16,8,0,0,0,1,0,1
764,1426873,4.584967478670572,8,11,0,0,1,0,0,1
5,552,1.0986122886681098,33,4,0,0,1,0,0,18
1,1,2.0794415416798357,71,8,0,0,0,1,0,22
1,1,1.9459101490553132,60,10,0,0,0,0,1,2
5,860,1.6094379124341003,44,10,0,0,0,0,1,24
541,1743774,1.9459101490553132,10,11,0,0,1,0,0,5
349,105340,2.0794415416798357,2,4,0,0,1,0,0,2
555,1613392,4.343805421853684,8,11,0,1,0,0,0,1
47,7454,1.0986122886681098,26,11,0,1,0,0,0,29
5,750,1.3862943611198906,44,15,0,0,0,0,1,10
7,241,2.9444389791664403,64,18,0,0,0,1,0,1
1,173,1.6094379124341003,83,7,0,0,1,0,0,17
3,395,1.9459101490553132,68,15,0,0,0,0,1,1
1,43,1.3862943611198906,88,11,0,0,0,1,0,5
1210,6246849,4.795790545596741,1,1,0,1,0,0,0,1
109,111008,1.791759469228055,27,11,0,1,0,0,0,2
5,1327,3.8066624897703196,71,11,0,0,0,0,1,1
1,54,1.6094379124341003,71,3,0,0,0,0,1,21
349,91164,1.6094379124341003,4,7,0,0,1,0,0,2
1,10,1.3862943611198906,101,4,0,0,1,0,0,6
536,573657,1.6094379124341003,9,4,0,0,1,0,0,2
422,519983,4.969813299576001,6,7,0,0,0,0,1,1
2,11,1.0986122886681098,71,4,0,0,1,0,0,15
69,43964,4.07753744390572,8,11,0,0,0,0,1,1
12,1683,1.791759469228055,71,13,0,0,0,0,1,11
170,13484,1.6094379124341003,39,7,0,1,0,0,0,23
233,55892,1.3862943611198906,36,3,0,0,0,0,1,2
566,970373,4.394449154672439,1,7,0,1,0,0,0,1
10,1455,2.0794415416798357,53,18,0,0,0,1,0,1
158,52816,0.6931471805599453,39,8,0,1,0,0,0,6
523,591125,5.147494476813453,6,7,0,0,1,0,0,1
2,399,1.0986122886681098,71,4,0,0,1,0,0,5
41,3365,2.9444389791664403,64,16,0,0,1,0,0,1
2,11,1.0986122886681098,94,10,0,0,0,0,1,13
247,186184,1.791759469228055,20,10,0,0,0,0,1,6
286,129732,3.713572066704308,7,15,0,0,0,0,1,1
20,10842,2.0794415416798357,79,3,0,0,0,0,1,2
440,146548,3.970291913552122,6,8,0,0,1,0,0,1
32,8031,1.791759469228055,29,18,0,0,1,0,0,14
15,466,1.3862943611198906,31,10,0,0,0,0,1,6
648,2053947,5.19295685089021,6,5,0,1,0,0,0,1
6,820,3.6109179126442243,71,11,0,0,0,0,1,1
108,19445,1.0986122886681098,71,8,0,0,0,1,0,15
1,54,1.791759469228055,91,4,0,0,1,0,0,2
44,2982,2.1972245773362196,71,15,0,0,0,0,1,4
616,1860934,1.6094379124341003,3,4,0,0,1,0,0,2
53,31101,1.791759469228055,8,11,0,0,1,0,0,2
290,85200,1.0986122886681098,20,11,0,1,0,0,0,2
7,3024,3.091042453358316,68,18,0,0,0,1,0,1
21,1635,1.9459101490553132,79,4,0,1,0,0,0,16
278,86528,1.791759469228055,4,4,0,0,1,0,0,2
299,397381,2.772588722239781,8,8,0,1,0,0,0,6
257,45638,2.1972245773362196,33,10,0,0,0,0,1,1
679,1676040,4.882801922586371,7,7,0,0,1,0,0,1
45,8504,2.302585092994046,29,9,0,0,1,0,0,5
15,1701,1.791759469228055,20,7,0,0,1,0,0,11
20,1121,1.0986122886681098,79,12,0,0,0,0,1,27
1,20,1.791759469228055,79,9,0,0,1,0,0,2
1,10,1.0986122886681098,79,4,0,0,1,0,0,23
1,70,1.791759469228055,71,6,0,0,1,0,0,5
24,3014,1.6094379124341003,39,10,0,0,1,0,0,2
562,2603857,2.1972245773362196,8,8,0,0,0,1,0,2
1,232,1.6094379124341003,83,11,0,0,0,0,1,2
180,72046,1.9459101490553132,71,8,0,0,0,1,0,18
5,1385,1.3862943611198906,90,4,0,0,1,0,0,20
1,10,1.0986122886681098,71,11,0,0,0,0,1,11
50,7649,2.1972245773362196,60,4,0,0,1,0,0,2
112,12694,4.672828834461906,26,11,0,1,0,0,0,1
175,46282,1.791759469228055,32,9,0,0,1,0,0,19
48,6885,1.9459101490553132,71,4,0,0,0,0,1,18
452,387409,3.912023005428146,19,11,0,0,1,0,0,1
21,1485,1.791759469228055,79,10,0,0,0,0,1,5
1,10,1.791759469228055,73,11,0,0,1,0,0,1
333,252475,3.9889840465642745,16,13,0,0,1,0,0,1
641,1971837,1.6094379124341003,9,4,0,0,0,0,1,2
196,69786,1.791759469228055,2,15,0,0,0,0,1,2
4,112,3.1354942159291497,68,11,0,0,0,0,1,1
139,8564,0.6931471805599453,33,8,0,0,0,1,0,11
29,2492,1.6094379124341003,32,11,0,0,1,0,0,2
1,20,1.3862943611198906,79,6,0,1,0,0,0,2
95,20961,1.9459101490553132,39,10,0,0,1,0,0,10
73,6102,1.791759469228055,32,4,0,0,0,0,1,2
1,10,1.3862943611198906,79,12,0,0,0,0,1,9
1,232,1.6094379124341003,83,7,0,1,0,0,0,6
5,731,1.791759469228055,63,11,0,0,0,0,1,19
1,10,1.3862943611198906,71,15,0,0,0,0,1,2
96,6167,1.791759469228055,39,8,0,0,0,1,0,6
39,27302,1.0986122886681098,18,13,0,0,0,0,1,11
85,4812,1.0986122886681098,56,8,0,0,0,1,0,6
25,7132,2.0794415416798357,92,7,0,0,0,0,1,2
5,445,1.791759469228055,79,6,0,1,0,0,0,2
554,1397526,2.1972245773362196,2,4,0,1,0,0,0,2
1,54,1.791759469228055,100,4,0,0,0,0,1,2
13,3048,4.007333185232471,68,11,0,0,1,0,0,1
20,5742,1.791759469228055,39,4,0,0,0,0,1,2
133,31368,1.6094379124341003,26,7,0,0,0,1,0,11
682,1441964,4.48863636973214,6,13,0,0,0,0,1,1
287,74912,1.6094379124341003,44,4,0,0,1,0,0,11
21,2640,3.6109179126442243,71,11,0,0,1,0,0,1
36,2412,0.6931471805599453,33,11,0,0,1,0,0,2
423,592041,4.174387269895637,71,4,0,0,0,0,1,1
11,709,1.6094379124341003,72,19,0,1,0,0,0,2
1,18,1.6094379124341003,60,8,0,0,0,1,0,16
1,140,1.6094379124341003,79,4,0,0,0,0,1,2
213,37943,5.43372200355424,8,11,0,0,1,0,0,1
3,1479,3.7376696182833684,8,3,0,0,0,0,1,1
205,306119,4.07753744390572,19,11,0,0,0,1,0,1
112,13234,2.6390573296152584,11,11,0,0,0,0,1,1
922,4002134,1.9459101490553132,3,4,0,1,0,0,0,2
