Column1,title,directors,actors,plots,genre,runtime,keywords,등급,국적,screenCnt,audiAcc,salesAcc,개봉일,제작비,네이버_기대지수,star_buzz,Movie_Buzz
409,스파이 파파,한승룡,"이두일, 김소현, 민경진, 이승연, 박노식, 이나리, 구혜령, 전헌태, 홍원배, 이승민, 백호영, 홍승민, 노익현, 오정훈, 최균, 권오현, 김태규, 이강빈, 김지나, 송이삭, 박규용, 배중식, 고인배, 유진수","1974년 간첩아빠와 간첩 잡는 딸?  세탁소를 운영하는 이만호(39 살)는 14년째 고정간첩으로 살고 있는 남파공작원이다. 불철주야 ‘조국통일’을 위해 밤마다 몰래 북에서 온 암호를 해독하는 등의 스파이 활동을 하고 있지만 남한 사람들보다 더 ‘남한 사람스러운’ 딸바보 아빠일 뿐이다. 만호의 딸 순복(11 살)은 초등학교 4학년 열혈 반공소녀. ‘방범교육표창’까지 받으면서 반공 웅변대회 및 포스터 그리기, 상을 받기 위한 삐라 줍기에 열을 올리다가 드디어 반공 소년소녀들의 로망, ‘간첩잡기’에 나선다.  드디어 찾은 간첩이… 아빠?!  산에서 도굴꾼을 쫓던 순복은 아빠가 간첩이라는 사실을 알게 되고, 만호도 순복이 자신의 정체를 알았다는 것을 알게 된다. 아빠와 딸은 서로 상대방이 알고 있다는 사실을 모르고, 만호는 자신으로 인해 순복이 다치게 될까 고민한다...",코미디,80,"1970년대,간첩,남파간첩,남파공작원,반공,스파이,암호해독,암호해독가,아빠와딸,아버지와딸,삐라",전체관람가,한국,6,484,3426500,2011-10-27,200000000,0,23,201
410,변호인,양우석,"송강호, 김영애, 오달수, 곽도원, 임시완, 송영창, 정원중, 조민기, 이항나, 이성민, 차광수, 한기중, 심희섭, 김동현, 조완기, 차은재, 최주희, 주명철, 조선묵, 유하복, 김봉환, 지건우, 최은석, 최현, 최정현, 박상현, 신안진, 조기왕, 조유신, 이선희, 장리우, 정준원, 이현정, 이정은, 이진희, 민경옥, 박성근, 신승용, 김찬이, 원호섭, 윤탁, 한승도, 조용준, 정재민, 권오진, 이설구, 노영하, 장우진, 이해성, 김승태, 신욱, 황건, 권영국, 양명헌, 정원조, 윤준호, 이호원, 설창희, 홍도성, 김형석, 김호진, 양정인, 이동현, 이정건, 최태환, 김리후, 육미옥, 김호연, 백성식, 김선주, 김가영, 이준기, 이형은, 김서영, 오병남, 전광진, 조현덕, 김경인, 이상호, 김성민, 류수영, 박수영, 정성화, 김호진","돈 없고, 빽 없고, 가방끈도 짧은 세무 변호사 '송변' 그의 인생을 송두리째 바꿀 다섯 번의 공판이 시작된다! 1980년대 초 부산. 빽도 없고, 돈도 없고, 가방끈도 짧은 세무 변호사 송우석(송강호).부동산 등기부터 세금 자문까지 남들이 뭐라든 탁월한 사업수완으로 승승장구하며 부산에서 제일 잘나가고 돈 잘 버는 변호사로 이름을 날린다. 10대 건설 기업의 스카우트 제의까지 받으며 전국구 변호사 데뷔를 코 앞에 둔 송변.   하지만 우연히 7년 전 밥값 신세를 지며 정을 쌓은 국밥집 아들 진우(임시완)가 뜻하지 않은 사건에 휘말려 재판을 앞두고 있다는 소식을 듣는다. 국밥집 아줌마 순애(김영애)의 간절한 부탁을 외면할 수 없어 구치소 면회만이라도 도와주겠다고 나선 송변.하지만 그곳에서 마주한 진우의 믿지 못할 모습에 충격을 받은 송변은모두가 회피하기 바빴던 사건의 변호를 맡기로 결심하는데... 제가 하께요, 변호인. 하겠습니더 ",드라마,127,"1980년대,법정,부산,실화바탕,재판,공판,인권변호사,국가보안법",15세이상관람가,한국,923,11372451,82856578300,2013-12-18,4200000000,0,2130,1123
411,톱스타,박중훈,"엄태웅, 김민준, 소이현, 김수로, 이준혁, 오성수, 조석현, 정규수, 강성진, 김진근, 고은이, 우기홍, 김기천, 강구현, 문정수, 유지연, 양명헌, 박희건, 김태민, 주민하, 김동혁, 이원민, 김민승, 배중식, 김용진, 정용현, 김태현, 이승원, 김태호, 신영선, 유국영, 차상민, 이재혁, 이승하, 양혜원, 홍지영, 지우, 김혜지, 박아인, 강지혜, 방수진, 김혜리, 박호진, 이영훈, 최호, 오형근, 유승호, 김태환, 조명행, 권회수, 김준성, 최성겸, 김영이, 이수인, 정진희, 최기호, 정호, 송영광, 최선미, 안창재, 장규미, 황복순, 한일규, 김래혁, 박수연, 공혜린, 김범준, 구민기, 김이슬, 우영택, 손재영, 김태용, 한선우, 정우진, 이수정, PETER, 최성욱, 유설, 정혜진, 김선미, 임선형, 서아인, 구민정, 이용민, 윤지환, 조윤선, 윤예서, 서성만, 한현경, 신채은, 박세철경위, 이은영경사, 여운복, 김순복, 윤서영, 조아라, 김태연, 석현, 박진서, 문도선, 김태호, 송영광, 최선미, 임호곤, 안성기, 엄정화, 남규리, 이금희, 류승완, 김성경, 한수진, 이현승, 조선묵, 김광식, 김구택, 김동혁","성실하고 우직한 매니저 태식(엄태웅). 그의 꿈은 스타를 빛나게 만드는 사람이 아닌 스타, 그리고 배우였다. 그에게 어느 날 한줄기 빛과 같은 기회가 찾아온다.태식의 우상이자 대한민국 최고의 톱스타인 원준(김민준)이 실수로 음주운전 뺑소니 사고를 일으킨 것. 태식은 원준을 대신해 거짓 자수를 하고, 원준은 보답으로 자신이 주인공인 드라마의 작은 배역을 따게 해준다. 그토록 간절히 바라왔던 배우의 꿈을 이루게 된 태식. 하지만 높은 곳으로 올라갈 수록 태식의 욕망은 점점 커져만 간다. 태식은 이제 원준의 자리를 위협하는 톱스타가 되었고, 수 년을 바라만보던 원준의 애인이자 드라마 제작자인 미나(소이현)까지 욕심 낸다. 원준은 자신의 비밀까지 폭로하며 톱스타 자리에 집착하는 태식을 자신만의 방식으로 저지하려고 한다. 그들은 원하는 것을 가지기 위해 어디까지 갈 수 있을까?미치도록 갖고 싶은 이름 '톱스타",드라마,114,"배신,성공,스타,연예계,욕망,매니저,배우",15세이상관람가,한국,397,175152,1194180500,2013-10-24,3000000000,0,818,761
412,잉투기,엄태화,"엄태구, 류혜영, 권율, 김준배, 길해연, 김희상, 박종환, 오희준, 김찬희, 여성탄, 정은경, 정영기, 차청화, 박소담, 문현정, 윤금선아, 김소라, 정연주, 이자연, 이규봉, 유영선, 윤상원, 강기영, 은승환, 이영상, 이우람, 신초원, 김미정, 천창욱, 김현창, 정우식, 장민영, 배범식, 조슬예, 송지인, 이용희, 백기헌, 유원상, 홍석재, 조소민, 강기영, 이영상, 이지현, 빈영은, 김주란, 김여름, 송아미, 박다영, 황선영, 조령수, 정수련, 곽명지, 엄보경, 최혜진, 이솔, 고세희, 최지영, 한세희, 서형은, 홍혜련, 김한솔, 변규미, 김지영, 이로운, 안해지, 성스러운, 류두현, 양범모, 박진성, 황보정, 박준영, 이수민, 최민구, 고민성, 한대희, 강정석, 박재현, 차지인, 김국현, 김승곤, 이우진, 옥기헌, 이지현, 최동훈, 박상찬, 조형모, 이정훈, 조민기, 박주영, 한대희, 박헌수, 오수빈, 옥기헌, 이원우, 조아라, 백승진, 이서연, 최지훈","어디에서도 본 적 없는 영화가 나타났다!누구보다 치열하게 싸우고 있지만 '잉여'라 불리우는이 시대의 청춘들, 그들이 꿈틀거리기 시작한다. 인터넷 커뮤니티에서 '칡콩팥'으로 활동하는 '잉여인간' 태식은같은 커뮤니티에서 사사건건 팽팽하게 대립하는 '젖존슨'에게 속아 급습을 당한다.일방적으로 얻어맞는 모습이 고스란히 찍힌 영상은 인터넷을 통해 순식간에 퍼져나가는데…치욕감과 분노로 '젖존슨'에게 복수를 다짐하는 태식, '젖존슨'을 이기기 위해 절친 희준과 종합격투기를 배우기 시작하면서 격투소녀 영자를 만난다.뚜렷한 목표 하나 없이 살아가는 잉여 청춘 태식과 욕구 불만을 먹방으로 해소하는 특이한 격투소녀 영자 그리고 겉보기엔 부족함이 없지만 텅 빈 속을 채우고 싶은 부유한 잉여 희준까지, 이 셋이 모여 화산처럼 청춘을 폭발시킨다!",액션,99,"청춘,투기,잉여,격투기,인터넷",15세이상관람가,한국,94,16859,119852600,2013-11-14,70000000,0,164,822
413,롤러코스터,하정우,"정경호, 김기천, 김병옥, 최규환, 손화령, 이상원, 이수인, 한성천, 임현성, 강신철, 김재화, 김재영, 김예랑, 고성희, 나혜진, Beatrice Anyango Okech, 황정민, 이지훈, 고규필, 김선경, 홍성하, 홍다미, 강한나, 강호, Emmalyn Rosell Kim, 최당석, 유명상, 최준혁, 양정웅, 김한길, 최진욱, 백기창, 이이순, 김행혜, 오광록, 강성범, 하정우, 김성수, 마동석, 김성균, 이상훈, 이준호, 이은지, 유영교, 위지영, 이성식, 전채윤, 이승미, 추은진, 고주연, 신지수, 정휘경, 최하영, 황지은, 오은혜, 백승훈, 이성원, 이명재, 서영아, 최석원, 김해인, 김미정, 이어진, 신우철, 김채경, 김선정, 김해인, 김미정, 이소원, 최우연","안전한 운행, 친절한 서비스. 환영합니다. 바비 항공입니다.영화  육두문자맨 으로 일약 한류스타가 된 마준규(정경호).비행공포증, 편집증, 결벽증까지 갖출 건 다 갖춘 마준규는일본 활동 중 터진 여자 아이돌과의 스캔들로 급하게 한국행 비행기에 오른다.이 비행기 어딘가 수상하다!어딘가 오버스러워 보이는 승무원들과 파파라치보다 무서운 사상 초유의 탑승객들.이륙하는 순간부터 언빌리버블한 상황들의 연속 속기상 악화로 비행기는 두 번이나 착륙에 실패하고, 설상가상으로 연료가 다 떨어져 가는 와중에 일생일대의 위기를 맞게 되는데….그는 과연 살아서 활주로에 무사 안착 할 수 있을 것인가?",코미디,93,"롤러코스터,비행기,비행기사고,비행기추락,욕,코미디,태풍,한류스타,착륙",15세이상관람가,한국,374,270148,1913087600,2013-10-17,590000000,0,524,1433
414,"협녀, 칼의 기억",박흥식,"이병헌, 전도연, 김고은, 준호, 이경영, 김태우, 김영민, 이도경, 박지훈, 김인수, 민복기, 신창수, 구잘, 신삼봉, Abujamous Ahmad, 성유빈, 김수안, 이철희, 신우철, 김학선, 김용진, 김소숙, 반소영, 조한나, 이혜진, 최재영, 조아라, 고지영, 김기성, 우영택, 이성우, 손재영, 김남륜, 장윤성, 오명훈, 박규한, 장은태, 신중혁, 박광재, 김동찬, 류지광, 김지혜, 강풍, 김태용, 박원우, 신윤선, 김도란, 김현철, 윤기준, 이재용, 장진호, 김가현, 박슬기, 한성주, 문성근, 배수빈, 성열식","민란이 끊이지 않던 고려 무신시대, 풍진삼협이라 불리며 상주 민란을 주도한 세 명의 검객, 존걸ㆍ설랑ㆍ덕기. 이들의 대의가 실현되는 순간, 덕기의 배신은 대사형 존걸을 죽음으로 몰고, 설랑은 덕기의 회유를 뿌리친 채 존걸의 검과 그의 딸 홍이를 데리고 사라진다.  너는, 아니 너와 나는 홍이 손에 죽는다.  라는 살인예고를 남긴 채. 18년 후, 벽란포구에 장님 월소(설랑)가 두 아이와 함께 찻집을 열게 된다. 월소는 복수를 다짐하며 홍이에게 검을 가르치나 어릴 적 아명을 버리고 설희라는 이름으로 살아가는 홍이는 아버지의 죽음보다 세상사에 관심이 더 많다. 그러던 어느 날, 벽란도 저잣거리에 무인집정 송유백(덕기)이 개최하는 무술대회가 열리고, 설희는 월소의 명을 어긴 채 무술대회에 뛰어든다. 그리고 그곳에서 승승장구하던 율을 만나 겨루게 된다. 덕기라는 과거의 이름을 버리고 최고 권력자의 자리에 오른 송유백은 설희의 초식에서 과거 동지이자 연인이었던 설랑을 읽어낸다. 설희를 잡으라 명하는 유백. 관군들의 추격 속에 대회장을 엉망으로 만든 채 사라진 설희. 그날 밤, 설희는 월소를 통해 아버지 존걸의 죽음에 얽힌 충격적인 비밀을 듣게 된다.  두 명의 원수가 있다고 했다. 하나는 오늘 처음으로 너를 보았고, 다른 하나는 오랫동안 너를 보아왔다. 오늘 대회를 연 유백이 그 하나고, 다른 하나는 바로 나 설랑이다.  절망 속에 길을 떠나는 설희. 설희의 복수를 향한 긴 여정이 시작된다.",사극,121,,15세이상관람가,한국,572,431310,3360045489,2015-08-13,9000000000,5465,1177,667
415,타투,이서,"송일국, 윤주희, 권현상, 서영, 홍지은, 한기중, 이호열, 오태은, 방선우, 금동현, 안수호, 임시연, 이홍선, 김문종, 박윤석, 송민혁, 박지수, 신재환, 이빛나, 한제인, 김은희, 에슐리, 죠이, 임윤진, 조혜인, 이한빛, 이경주, 김기환, 조훈휘, 나대한, 정연, 김욱, 양명헌, 권혁상, 어단비, 안경희, 아이반, 보리, 안지호, 허윤원, 김수환, 홍석빈, 최우정, 박지혜, 김지요, 김창겸, 송원용, 최지훈, 조창우, 은주, 최상민, 한국진, 이중현, 박범준, 유인선, 조형래, 강석훈, 오수윤, 한가림, 배재영, 김선아, 김지은, 이은주, 아이반, 남연주, 보리, 김현아, 임상호, 문재경, 최상민","복수를 꿈꾸는 그녀, 고통을 즐기는 사이코패스, 그를 만나다!어린 시절 말못할 아픈 상처를 가진 수나(윤주희 분). 그녀는 의사생활도 포기한 채 타투이스트로 생계를 이어간다. 그녀의 타투가 행운을 부른다는 소식에 고객은 늘어가나 반대로 과거의 고통 속에 몸부림치는 수나. 그녀는 밤마다 자신에게 상처를 준 범인에 대한 복수를 꿈꾸며 거리를 헤맨다. 그러던 어느 날 수나 앞에 꿰매기 문신을 요구하는 의문의 남자 지순(송일국 분)이 나타나고 그녀가 지순의 등에 메두사 문신을 새기던 중 어린 시절 목격한 범인과 똑같은 흉터를 그에게서 발견한다. 메두사의 머리가 완성되던 날, 지순은 살인본색을 드러내며 수나를 납치하고그녀에게 자신의 독특한 살인의식을 생생히 목격하게 하는데…지순은 수나에게 신고하고 싶으면 신고해보라며 그녀를 도발하고 과거와 현실의 고통에서 벗어나려 몸부림치는 수나. 그리고 그녀의 고통을 온몸으로 즐기는 지순.과연 이 둘의 악연은 어떻게 끝날것인가?",스릴러,93,"타투이스트,싸이코패스,문신,살인",청소년관람불가,한국,133,12103,99263100,2015-12-10,500000000,2224,180,1406
416,창수,이덕희,"임창정, 안내상, 손은서, 태성, 전국환, 백수련, 방준호, 강재섭, 지대한, 손병희, 장성원, 윤광희, 한일규, 한예나, 정현철, 조병곤, 박재영, 이동진, 김지민, 조은빛, 박현욱, 김민성, 이선구, 송윤석, 김재호, 안성곤, 임대진, 손용화, 홍종현, 김희창, 박성택, 박선규, 김기훈, 김향배, 유병선, 박재홍, 이민종, 김석환, 유가희, 박수연, 최수연, 김주영, 허형규, 양정미, 황다혜, 김현경, 최은권, 박창민, 한시내, 류현, 송은진, 방승훈, 고은성, 김영철, 백혁종, 김영돈, 김이정, 장경선, 김연수, 박경환, 조상범, 김윤영, 추용현, 김진용, 최지혜, 김윤지, 강재석, 강동헌, 방선화, 김진선, 우춘섭, 안대환, 조은정, 서동진, 김기환, 박지호, 김종빈, 성균, 이한종, 이봉택, 임상우, 현경애, 강희중, 유승만, 이덕희, 심상운, 김선웅, 이윤학, 신원성, 김정욱, 강희영, 김순태, 양명헌, 김민성, 여예성, 전해리, 정성화","'더 이상 추락할 곳이 없다!'내일이 없는 징역살이 대행업자 창수(임창정)가내일을 살고 싶은 여자를 만난 순간, 비극은 시작 되는데...추락할 곳 없는 밑바닥 인생.사람답게 살고 싶었다!어느 날 마주친 그녀와의 하룻밤에서 시작된 한 남자의 파국!그의 거칠 것 없는 인생 드라마가 펼쳐진다!모질도록 슬픈 목숨!슬플 창(愴) 목숨 수(壽)",드라마,111,"양아치,욕망,좌절,삶",청소년관람불가,한국,415,429141,3146542000,2013-11-28,1100000000,0,535,541
417,기타가 웃는다,전소현,"박혁권, 이용이, 김종수, 김혜지, 문지영, 이정훈, 김한우, 이종현, 장진호, 이동욱, 김은환, 도대균, 전미현, 서영우, 김종성, 임영희, 윤기순, 노미경, 김진희, 신혜영, 김민제, 손성호, 박희철, 박일용, 장세현, 이현영, 공병수, 김영재, 신낙주, 김성가, 여주영, 황현자, 김애경, 김숙희, 이승희, 최누리, 이병렬, 양은지, 박성진, 석의섭, 도기창, 정희재, 김재욱, 현다은, 이수린, 오세혁, 이영달, 권영두, 권수봉, 최성원, 박길수, 계명대학교극연구회, 고모동 주민, 김시완, 신정석, 김진호, 김미리, 정혜민, 옥선회, 김시승, 박성곤, 최은영, 장선옥, 유시진, 변규철, 이현도, 박성환, 권기일, 배소현, 정규용, 김용수",서울 생활을 잠시 잊고 고향으로 내려온 Rocker 김우진~  음악작업을 하기 위해 빌린 집으로 느닷없이 치매 할머니가 나타난다. 가족에게 버림받고 오갈 데 없는 할머니의 가족 찾기를 위한 작전돌입!,드라마,97,"고향,음악,락커,락,락가수,락밴드,치매,치매노인,할머니,가족,가족부양,버림",12세이상관람가,한국,2,1222,8467000,2011-11-17,75000000,15,14,2
418,동창생,박홍수,"최승현, 한예리, 윤제문, 조성하, 김유정, 박성웅, 정호빈, 이주실, 김선경, 곽민석, 박지일, 이신성, 김민재, 정윤민, 최익준, 서광재, 엄태구, 동현배, 서정훈, 황세정, 조영범, 최정선, 권정연, 정동규, 정기섭, 선학, 채수린, 김동곤, 박상규, 유하복, 박길수, 진용욱, 박용, 서동수, 장대윤, 이한솔, 김정섭, 김정석, 김흥래, 박상진, 유재명, 이장유, 고경민, 양현모, 김유리, 황연희, 안성민, 강한나, 엄옥란, 강빛, 염혜아, 한송이, 차은, 이유진, 이엘림, 송은영, 이아림, 김보람, 이정수, 차산아, 이현정안무, 조은별, 김다롱, 김문송, 백주연, 박도영, 이미지, 이상임, 김은지, 이소민, 오정민, 김진성, 김현창, 김혁수, 박준서, 하철, 배성민, 정찬성, 권혁석, 정한빈, 원태산, 남성현, 유현덕, 조위상, 조홍우, 서영준, 김향배, 김선희, 장영록, 장덕수, 박태기, 강영애, 이수진, 김현숙, 위현미, 우영미, 권기하, 김석주, 김성용, 류기혁, 민승국, 고강유, 김인호, 정현태, 이준범, 현희래, 임정옥, 이홍선, 배원준, 서은아, 김민우, 강우석, 허진찬, 차준호, 이준수, 이예은, 임병우, 황한슬, 장승연, 김진우, 석민홍, 김정필, 정대곤, 전도영, 이지혜, 김솔","소년의 임무  “너하고 니 동생이 여기서 나갈 수 있는 방법은 딱 한가지다”  명훈(최승현)은 남파공작원인 아버지의 누명으로,  여동생 혜인(김유정)과 단 둘이 살아 남아 요덕 수용소에 감금된다.  그 곳에서 그는 정찰국 소속 장교 문상철(조성하)에게 동생을 구하려면  남으로 내려가 공작원이 되라는 거절할 수 없는 제안을 받는다.    소년의 운명  “나한테 이러면 안되죠. 시키는 대로 다 했잖아요”  동생을 지키기 위해, 고등학생 강대호로 위장해 어떤 지령도 마다하지 않던 명훈은  동생과 같은 이름에 늘 혼자인 혜인(한예리)을 눈 여겨 보게 된다.  그러나 시간이 지날수록 그의 임무는 위험해져 가고…  동생과 함께 평범하게 살고 싶었을 뿐인 명훈의 꿈은 과연 이뤄질 수 있을까?    열 아홉, 소년의 약속  동창생 ",액션,112,"누명,남파공작원,소년,여동생,간첩",15세이상관람가,한국,660,1044522,6983395126,2013-11-06,7000000000,0,1184,654
419,명왕성,신수원,"이다윗, 성준, 조성하, 김꽃비, 김권, 유경수, 선주아, 남태부, 길해연, 황정민, 박남희, 박상우, 오정우, 김재록, 박현영, 신용욱, 박태성, 김호연, 김미정, Mark Ancliff, 김수빈, 오경주, 이선영, 이은미, 신아영, 황성규, 안다혜, 최소민, 최준우, 윤수영, 이정원, 정재우, 함태영, 박지아, 김미연, 홍승민, 김진오, 김태영, 박종국, 한창훈, 박태영, 최성민, 고명우, 이가람, 송태우, 임혜빈, 김세진, 최흥선, 한솔, 홍영남, 김홍준, 이유진, 김희원, 김윤경, 임다빈, 김민영, 김준범, 남현경, 정세진, 박재민, 조정기, 남현정, 정미경, 정은경, 김민정, 이은숙, 한종진, 김유나, 김인영, 김철중, 김호연, 박미소","명문사립고 1등 유진(성준)이 학교 뒷산에서 사체로 발견되었다. 현장에 떨어진 핸드폰과 학생들의 증언으로 가장 유력한 용의자로 지목된 준(이다윗).그러나 이내 증거불충분으로 풀려난다.  우리 스터디 아무나 들어올 수 없어! 유진이 이끌었던 비밀 스터디 그룹에 들어가기 위해비윤리적인 입단 테스트로 고통받았던 준은 자신을 스터디 그룹의 일원으로 인정하지 않고용의자로 몰아세운 멤버들을 찾아간다. 명문대 수시입학 축하파티를 앞둔 그들을 인질로 잡고, 우등생이란 가면 뒤에 숨겨진 추악한 본 모습을 하나씩 공개하면서지금껏 외면해온 진실이 밝혀지는데… 이제 열 아홉, 과연 이들에게 무슨 일이 있었던 것일까?",드라마,107,"고3,명문대,우등생,입시,입학,사립고,입시경쟁,경쟁,스터디그룹,고등학생",15세이상관람가,한국,78,16828,114536500,2013-07-11,500000000,0,245,1083
420,도둑들,최동훈,"김윤석, 이정재, 김혜수, 전지현, 임달화, 김해숙, 오달수, 김수현, 증국상, 주진모, 기국서, 최덕문, 채국희, 예수정, 이심결, 신하균, 나광훈, 김강우, 최진호, 손병욱, 김주명, 손민목, 홍원기, 서영주, 지건우, 권문철, 김영민, 박태경, 김청옥, 김영웅, 장준녕, 이해성, 김호민, 조은호, 김다혜, 이은채, 김주연, 김준우, 정윤헌, 장현문, 이규회, 김육룡, 이유수, 윤효식, 이주원, 김윤태, 장동, 유명철, 한규석, 조상원, 만 퐁, 피터 찬, 트위티 웡, 소 와이 남, 다이 소, 케이크 왕, 알렉스 두, 브라이언 리, 조니 램, 이명훈, 데렉 램, 아이시 후이, 찬힝홍, 로이 쳉, 켈빈 찬, 신다 후이, 잭 로우, 오스카 리, 프랭키 루크, 빈센트 치, 김순홍, 김종석, 김도한, 이재희, 성치호","한치의 실수도 용납하지 않는 프로페셔널한 5인의 도둑들이 옛 보스인 마카오박으로부터 달콤한 제안을 받고, 중국의 4인조 도둑들과 함께 마카오 카지노에 숨겨진 희대의 다이아몬드 ‘태양의 눈물’을 훔치는 이야기를 그린 범죄 액션영화.10인의 도둑, 1개의 다이아몬드 그들이 움직이기 시작했다!  한 팀으로 활동 중인 한국의 도둑 뽀빠이와 예니콜, 씹던껌, 잠파노. 미술관을 터는데 멋지게 성공한 이들은 뽀빠이의 과거 파트너였던 마카오박이 제안한 홍콩에서의 새로운 계획을 듣게 된다. 여기에 마카오박이 초대하지 않은 손님, 감옥에서 막 출소한 금고털이 팹시가 합류하고 5명은 각자 인생 최고의 반전을 꿈꾸며 홍콩으로 향한다.  홍콩에서 한국 도둑들을 기다리고 있는 4인조 중국도둑 첸, 앤드류, 쥴리, 조니. 최고의 전문가들이 세팅된 가운데 서로에 대한 경계를 늦추지 않는 한국과 중국의 도둑들. 팽팽히 흐르는 긴장감 속에 나타난 마카오박은 자신이 계획한 목표물을 밝힌다. 그것은 마카오 카지노에 숨겨진 희대의 다이아몬드  태양의 눈물 . 성공을 장담할 수 없는 위험천만한 계획이지만 2천만 달러의 달콤한 제안을 거부할 수 없는 이들은 태양의 눈물을 훔치기 위한 작업에 착수한다.  그러나 진짜 의도를 알 수 없는 비밀스런 마카오박과 그런 마카오박의 뒤통수를 노리는 뽀빠이, 마카오박에게 배신당한 과거의 기억을 잊지 못하는 팹시와 팀보다 눈 앞의 현찰을 먼저 챙기는 예니콜, 그리고 한국 도둑들을 믿지 않는 첸과 중국 도둑들까지. 훔치기 위해 모였지만 목적은 서로 다른 10인의 도둑들은 서서히 자신만의 플랜을 세우기 시작하는데…",액션,139,"다이아몬드,도둑,마카오,미술관,홍콩,범죄조직,밀매조직,조직,조직폭력,조직폭력배,보스,과거,사랑,카지노",15세이상관람가,한국,1072,12983330,93665568500,2012-07-25,14000000000,0,2070,773
421,"자, 이제 댄스타임",조세영,"물결, 여름비, 자비, 잔느, 진냥, 한새, 랭, 리사, 재영, 향, 박숙자, 신상범, 이영자, 김명지, 김선익, 김준홍, 윤준우, 박지혜, 송삼동, 류은율, 지주현, 이아름, 한지혜, 심효정, 달팽이","낙태는 있지만, ‘낙태한 여자’는 없다?! 2009년 대한민국 한 산부인과 의사단체가 낙태를 시술한 병원과 동료의사들을 고발하는 사건으로 떠들썩해진다. 그러나 정작 이 부산스런 움직임에 가려져 드러날 수 없는 사람들이 있었다. 조용해진 듯 보이는 몇 년 뒤, ‘당신의 목소리가 듣고 싶습니다’라는 한 장의 웹자보를 본 여성들이 카메라 앞에 선다. 평범한 직장인, 교직에 있는, 곧 학부모가 될, 아직 학생인 그녀들. 찬반논란에 가려져있던 그녀들의 경험이 조금씩 드러나기 시작하며 이야기는 과거로 간다. (인디다큐페스티발)",다큐멘터리,83,"낙태,다큐멘터리,몸,산부인과,여성,인터뷰",15세이상관람가,한국,2,1005,6865000,2014-06-26,20000000,60,0,10
422,쩨쩨한 로맨스,김정훈,"이선균, 최강희, 오정세, 류현경, 송유하, 백도빈, 박성일, 조은지, 정민성, 류지혜, 이도우, 윤진수, 정종훈, 최현숙, 조성환, 제시카 장, 추연규, 이영진, 이철희, 김지희, 정선철, 김주영, 해은, 이희석, 석정현, 김총용, 김종복, 윤지영, 김세준, 신동환, 조강현, 정구영, 최희진, 이원종, 여무영, 박노식, 황보라","지구 역사상 가장 발칙한 커플탄생, 므흣한 상상이 현실이 된다!'뒤끝작렬’ 성인만화가와 ‘허세작렬’ 섹스칼럼니스트의 현실과 상상을 넘나드는 19금 발칙 연애담! 만화를 그리자는 거에요? 논문을 쓰자는 거에요? 천재적인 그림실력은 가졌으되, 지루하기 짝이 없는 스토리로 인해 그리는 족족 퇴짜를 맞는 만화가 정배! 여지없이 출판사의 퇴짜를 맞던 어느 날! 무려 1억 3천의 상금이 걸린 성인만화 공모전 소식에 스토리 작가를 찾게 되는데!! 나, 섹스칼럼니스트라구요~ 성인잡지 번역 일을 하고 있지만, 넘치는 창의력으로 인해 일하는 족족 사고를 치고 결국 해고 당하는 다림! 새로운 직장을 찾아 헤매던 어느 날! 어마어마한 상금에 넘어가 정배와 함께 성인만화를 만들게 되는데.. 너, 경험 없지? VS 다 내 경험담이라니까! 뒤끝이라면 누구에게도 뒤지지 않는 정배와 온갖 이론과 말발로 무장한 다림의 한치의 양보도 없는 공동작업은 첫 날부터 티격태격 삐그덕 거리기만 하고.. 과연 예정된 마감일까지 완성할 수 있을지 의심스럽기만 한데... 세상을 놀라게 할 섹시 성인만화 완성을 위한 열혈 제작기! 누구도 본 적 없는 19금 발칙 연애담이 시작된다!",코미디,118,"공동작품,공모전,만화가,칼럼니스트,연애담,스토리작가,성인만화,공모작,섹시,여자킬러,킬러,상금,남녀,거짓말",청소년관람불가,한국,463,2080574,15901620661,,23000000000,0,311,446
