screenCnt,Target,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
44,11,1.9459101490553132,30,12,0,1,0,0,0,25
736,11,2.4849066497880004,6,8,0,0,0,1,0,1
2235,1,4.394449154672439,7,5,0,1,0,0,0,1
1,11,1.791759469228055,92,15,0,0,1,0,0,5
1,11,1.3862943611198906,92,10,0,0,1,0,0,2
51,11,1.9459101490553132,35,6,0,0,1,0,0,2
6,11,1.0986122886681098,74,19,0,1,0,0,0,13
25,11,3.4339872044851463,71,11,0,0,1,0,0,1
1174,9,4.867534450455582,8,9,0,0,1,0,0,1
47,11,1.6094379124341003,71,18,0,0,1,0,0,2
1041,8,4.248495242049359,8,7,0,0,1,0,0,1
9,11,2.4849066497880004,71,11,0,0,1,0,0,1
7,11,3.5553480614894135,71,11,0,1,0,0,0,1
1,11,1.791759469228055,71,6,0,1,0,0,0,2
1054,10,4.532599493153256,8,7,0,1,0,0,0,1
6,11,2.3978952727983707,68,13,0,0,0,0,1,1
38,11,1.9459101490553132,34,13,0,1,0,0,0,2
52,11,2.1972245773362196,31,15,0,0,0,0,1,18
20,11,2.1972245773362196,65,11,0,0,1,0,0,6
484,11,2.0794415416798357,43,11,0,0,1,0,0,11
35,11,2.0794415416798357,43,11,0,0,0,1,0,6
1,11,2.1972245773362196,86,11,0,0,1,0,0,16
344,11,2.3978952727983707,9,8,0,0,0,1,0,2
1296,10,3.367295829986474,8,3,0,0,1,0,0,1
400,11,2.772588722239781,34,8,0,0,0,1,0,16
264,11,2.0794415416798357,34,4,0,1,0,0,0,2
833,11,4.30406509320417,4,3,0,0,0,0,1,1
79,11,4.7535901911063645,71,4,0,0,1,0,0,1
1,11,1.791759469228055,67,4,0,0,1,0,0,1
5,11,1.3862943611198906,71,5,0,1,0,0,0,16
775,10,3.6635616461296463,8,18,0,1,0,0,0,1
7,11,1.0986122886681098,67,18,0,0,0,1,0,1
9,11,2.1972245773362196,26,3,0,0,1,0,0,17
1,11,1.9459101490553132,97,15,0,0,1,0,0,5
1,11,1.9459101490553132,97,15,0,0,1,0,0,2
74,11,3.784189633918261,37,7,0,1,0,0,0,1
1429,9,4.804021044733257,7,3,0,0,0,0,1,1
505,11,2.0794415416798357,2,2,0,1,0,0,0,2
748,11,4.624972813284271,16,11,0,1,0,0,0,1
1,11,1.791759469228055,90,4,0,0,1,0,0,24
1,11,1.0986122886681098,97,6,0,0,1,0,0,5
7,11,3.332204510175204,41,11,0,0,1,0,0,1
73,11,4.477336814478207,71,18,0,1,0,0,0,1
641,9,4.795790545596741,7,3,0,0,1,0,0,1
50,11,4.04305126783455,71,11,0,1,0,0,0,1
10,11,1.791759469228055,95,11,0,0,1,0,0,11
14,11,1.9459101490553132,101,4,0,0,1,0,0,16
39,11,1.6094379124341003,49,18,0,0,1,0,0,2
52,11,1.791759469228055,71,6,0,0,1,0,0,2
108,11,2.0794415416798357,8,11,0,1,0,0,0,2
76,11,2.0794415416798357,57,8,0,0,0,1,0,6
5,11,1.6094379124341003,71,4,0,0,0,0,1,24
133,11,3.258096538021482,28,11,0,0,0,1,0,1
1403,11,1.6094379124341003,1,15,0,0,0,0,1,1
1,11,1.3862943611198906,97,13,0,0,1,0,0,2
1,11,1.9459101490553132,97,15,0,0,1,0,0,30
19,11,2.1972245773362196,41,11,0,0,0,0,1,11
838,11,2.8903717578961645,8,9,0,0,1,0,0,1
693,11,4.418840607796598,8,10,0,0,1,0,0,1
12,11,1.0986122886681098,62,8,0,0,1,0,0,6
5,11,2.1972245773362196,49,11,0,0,1,0,0,2
25,11,2.0794415416798357,37,4,0,0,0,0,1,2
30,11,4.110873864173311,71,3,0,0,1,0,0,1
24,11,2.9444389791664403,71,13,0,1,0,0,0,1
1,11,1.3862943611198906,71,11,0,1,0,0,0,13
55,11,4.5217885770490405,77,4,0,0,0,0,1,1
204,11,1.9459101490553132,71,13,0,1,0,0,0,11
1536,11,1.791759469228055,5,4,0,1,0,0,0,2
110,11,3.713572066704308,41,4,0,1,0,0,0,1
20,11,2.302585092994046,77,13,0,0,0,0,1,1
36,11,2.302585092994046,71,11,0,0,0,0,1,6
425,11,4.127134385045092,20,11,0,1,0,0,0,1
16,11,1.3862943611198906,71,19,0,1,0,0,0,1
313,11,3.091042453358316,38,11,0,1,0,0,0,1
1,11,1.791759469228055,97,10,0,0,1,0,0,2
1,11,1.3862943611198906,71,8,0,0,0,1,0,2
276,11,2.4849066497880004,41,15,0,0,1,0,0,1
356,11,1.791759469228055,7,2,0,0,0,1,0,2
12,11,3.6635616461296463,49,11,0,1,0,0,0,1
1635,10,4.31748811353631,8,3,0,1,0,0,0,1
23,11,1.791759469228055,7,4,0,0,1,0,0,2
4,11,1.0986122886681098,67,18,0,0,0,1,0,1
737,11,4.532599493153256,6,3,0,0,1,0,0,1
5,11,1.791759469228055,71,11,0,0,1,0,0,11
1576,10,2.3978952727983707,4,6,0,1,0,0,0,2
5,11,1.791759469228055,71,4,0,0,1,0,0,24
2,11,1.3862943611198906,85,18,0,0,0,1,0,1
101,11,3.7376696182833684,71,11,0,0,1,0,0,1
1,11,1.3862943611198906,97,11,0,0,1,0,0,2
6,11,0.6931471805599453,71,19,0,0,0,1,0,19
151,11,2.6390573296152584,33,3,0,0,1,0,0,1
15,11,0.6931471805599453,74,19,0,0,0,1,0,13
78,11,2.0794415416798357,43,8,0,0,0,1,0,24
649,11,2.4849066497880004,4,17,0,1,0,0,0,2
1288,10,4.574710978503383,11,7,0,0,1,0,0,1
1,11,1.6094379124341003,97,11,0,0,1,0,0,2
90,11,2.302585092994046,8,19,0,1,0,0,0,1
32,11,3.6888794541139363,38,18,0,0,0,1,0,1
832,11,5.365976015021851,8,13,0,1,0,0,0,1
1,11,3.258096538021482,71,15,0,0,1,0,0,1
957,11,4.804021044733257,5,11,0,0,0,1,0,1
2,11,4.23410650459726,71,18,0,0,1,0,0,1
638,11,1.791759469228055,71,9,0,0,1,0,0,2
39,11,1.791759469228055,31,6,0,0,1,0,0,2
50,11,1.3862943611198906,71,4,0,0,1,0,0,5
1084,11,3.8501476017100584,71,3,0,0,1,0,0,1
103,11,2.302585092994046,11,11,0,0,1,0,0,2
1,11,2.3978952727983707,85,13,0,0,1,0,0,1
1515,8,4.189654742026425,6,11,0,0,1,0,0,1
14,11,2.833213344056216,71,11,0,0,1,0,0,1
210,11,1.791759469228055,43,4,0,0,1,0,0,2
43,11,2.0794415416798357,8,13,0,1,0,0,0,1
5,11,1.3862943611198906,71,6,0,1,0,0,0,15
5,11,4.23410650459726,71,15,0,0,1,0,0,1
91,11,2.0794415416798357,22,8,0,0,1,0,0,6
1,11,3.7376696182833684,85,11,0,1,0,0,0,1
13,11,1.6094379124341003,71,11,0,0,1,0,0,1
6,11,1.9459101490553132,71,15,0,0,1,0,0,1
48,11,1.791759469228055,60,11,0,1,0,0,0,18
10,11,2.0794415416798357,1,15,0,0,1,0,0,1
1,11,1.9459101490553132,97,15,0,0,1,0,0,2
28,11,1.9459101490553132,91,4,0,1,0,0,0,25
26,11,2.8903717578961645,68,13,0,1,0,0,0,1
138,11,2.0794415416798357,33,8,0,0,0,1,0,2
18,11,1.791759469228055,90,4,0,1,0,0,0,2
172,11,2.772588722239781,41,18,0,0,0,1,0,1
13,11,1.791759469228055,9,11,0,0,1,0,0,2
43,11,1.791759469228055,43,8,0,1,0,0,0,6
48,11,2.302585092994046,71,11,0,0,0,1,0,1
504,11,4.394449154672439,7,11,0,0,1,0,0,1
1,11,2.9444389791664403,71,11,0,0,1,0,0,1
14,11,2.5649493574615367,71,13,0,1,0,0,0,1
5,11,1.791759469228055,71,15,0,0,1,0,0,5
50,11,1.791759469228055,25,10,0,0,0,0,1,2
9,11,1.791759469228055,90,4,0,0,1,0,0,2
12,11,1.0986122886681098,8,19,0,0,1,0,0,1
1,11,1.791759469228055,92,6,0,1,0,0,0,18
4,11,1.791759469228055,82,11,0,0,0,1,0,6
780,11,1.9459101490553132,7,2,0,0,1,0,0,2
586,11,1.9459101490553132,43,10,0,0,1,0,0,2
844,11,2.5649493574615367,8,8,0,1,0,0,0,6
65,11,2.0794415416798357,40,8,0,0,0,1,0,16
273,11,2.5649493574615367,2,7,0,0,1,0,0,2
5,11,2.0794415416798357,91,4,0,1,0,0,0,15
113,11,2.1972245773362196,29,3,0,0,1,0,0,14
390,11,2.1972245773362196,43,15,0,0,0,0,1,2
6,11,1.6094379124341003,74,19,0,0,1,0,0,13
1,11,1.3862943611198906,89,4,0,0,1,0,0,17
134,11,2.1972245773362196,57,13,0,1,0,0,0,6
882,11,2.0794415416798357,71,11,0,0,1,0,0,2
153,11,2.0794415416798357,71,13,0,1,0,0,0,11
156,11,3.58351893845611,30,18,0,0,1,0,0,1
455,11,2.3978952727983707,13,8,0,0,0,1,0,3
21,11,2.772588722239781,55,11,0,1,0,0,0,1
108,11,1.9459101490553132,34,10,0,1,0,0,0,14
328,11,2.1972245773362196,77,2,0,1,0,0,0,5
1,11,1.791759469228055,87,4,0,1,0,0,0,2
213,11,1.9459101490553132,35,4,0,0,1,0,0,2
1154,10,4.859812404361672,1,11,0,0,1,0,0,1
318,11,1.0986122886681098,33,8,0,0,0,1,0,10
46,11,2.0794415416798357,22,8,0,1,0,0,0,6
132,11,2.0794415416798357,30,13,0,0,1,0,0,6
69,11,2.0794415416798357,34,11,0,0,1,0,0,11
540,11,4.553876891600541,20,7,0,1,0,0,0,1
279,11,2.0794415416798357,13,8,0,0,0,1,0,2
1,11,2.0794415416798357,92,6,0,0,0,0,1,24
344,11,4.77912349311153,1,11,0,0,1,0,0,1
555,10,1.791759469228055,9,4,0,0,1,0,0,2
1,11,1.791759469228055,90,2,0,0,1,0,0,2
2835,1,2.302585092994046,2,4,0,1,0,0,0,2
56,11,2.1972245773362196,38,11,0,0,0,1,0,29
1,11,1.791759469228055,71,11,0,0,0,0,1,2
750,11,1.9459101490553132,2,4,0,1,0,0,0,2
799,8,2.0794415416798357,4,4,0,0,1,0,0,2
207,11,4.48863636973214,57,11,0,1,0,0,0,1
19,11,1.791759469228055,71,7,0,0,0,0,1,18
1,11,1.791759469228055,101,15,0,0,0,0,1,2
7,11,1.0986122886681098,96,4,0,0,0,0,1,6
1,11,1.791759469228055,71,11,0,0,0,0,1,15
1,11,1.0986122886681098,97,7,0,0,1,0,0,2
5,11,1.6094379124341003,80,7,0,0,1,0,0,2
5,11,2.302585092994046,89,10,0,0,0,0,1,2
111,11,2.0794415416798357,40,4,0,0,0,0,1,5
161,11,2.70805020110221,37,7,0,1,0,0,0,1
30,11,1.791759469228055,50,11,0,0,1,0,0,1
68,11,4.852030263919617,8,11,0,1,0,0,0,1
76,11,2.0794415416798357,53,11,0,0,0,1,0,6
347,11,3.9512437185814275,16,7,0,1,0,0,0,1
1,11,1.791759469228055,67,4,0,0,0,0,1,1
1,11,1.9459101490553132,81,4,0,0,0,0,1,2
36,11,2.1972245773362196,30,11,0,0,1,0,0,25
1,11,1.791759469228055,92,4,0,0,1,0,0,18
1659,7,4.634728988229636,1,11,0,0,1,0,0,1
17,11,1.9459101490553132,71,16,0,1,0,0,0,1
41,11,1.791759469228055,49,10,0,0,0,0,1,24
240,11,4.110873864173311,41,11,0,1,0,0,0,1
12,11,2.0794415416798357,30,18,0,1,0,0,0,11
53,11,1.791759469228055,69,7,0,0,0,0,1,2
18,11,0.6931471805599453,38,18,0,0,0,1,0,11
101,11,2.772588722239781,38,3,0,0,1,0,0,2
62,11,1.791759469228055,33,13,0,1,0,0,0,2
1094,10,4.1588830833596715,7,11,0,1,0,0,0,1
1,11,1.3862943611198906,71,4,0,0,1,0,0,2
31,11,1.9459101490553132,71,9,0,1,0,0,0,19
163,11,2.1972245773362196,39,7,0,0,1,0,0,2
954,10,3.8501476017100584,11,10,0,0,1,0,0,1
74,11,2.0794415416798357,80,11,0,0,0,1,0,2
240,11,2.0794415416798357,31,9,0,0,1,0,0,23
199,11,1.9459101490553132,13,8,0,0,0,1,0,6
1,11,1.0986122886681098,96,2,0,0,0,0,1,2
31,11,1.6094379124341003,71,11,0,0,0,1,0,1
1,11,2.0794415416798357,71,4,0,0,0,0,1,2
5,11,2.0794415416798357,88,4,0,0,0,0,1,2
2297,9,2.6390573296152584,9,4,0,1,0,0,0,2
94,11,2.0794415416798357,60,11,0,1,0,0,0,2
33,11,2.0794415416798357,59,10,0,0,1,0,0,21
339,11,2.1972245773362196,9,17,0,1,0,0,0,2
1,11,2.0794415416798357,92,3,0,0,1,0,0,2
103,11,3.1780538303479458,41,18,0,0,0,1,0,1
1,11,1.791759469228055,92,4,0,1,0,0,0,2
640,11,2.1972245773362196,7,11,0,0,1,0,0,5
336,11,2.0794415416798357,21,4,0,0,1,0,0,11
485,11,2.0794415416798357,20,8,0,0,0,1,0,1
26,11,1.0986122886681098,38,18,0,0,0,1,0,11
5,11,2.1972245773362196,68,13,0,0,1,0,0,10
1,11,1.9459101490553132,92,4,0,1,0,0,0,2
1,11,1.791759469228055,71,7,0,0,1,0,0,13
447,11,5.153291594497779,57,11,0,0,1,0,0,1
3,11,2.9444389791664403,71,11,0,0,0,0,1,1
2,11,4.248495242049359,70,11,0,0,1,0,0,1
12,11,2.4849066497880004,71,11,0,0,0,1,0,1
1,11,1.791759469228055,97,15,0,0,0,0,1,2
182,11,2.302585092994046,49,4,0,0,1,0,0,11
5,11,2.0794415416798357,39,7,0,0,1,0,0,6
20,11,2.0794415416798357,41,11,0,0,1,0,0,11
806,11,5.0238805208462765,4,1,0,1,0,0,0,1
82,11,4.248495242049359,58,11,0,1,0,0,0,1
47,11,2.0794415416798357,65,11,0,1,0,0,0,2
53,11,2.1972245773362196,47,7,0,0,0,1,0,6
129,11,2.1972245773362196,67,9,0,0,1,0,0,2
1,11,1.791759469228055,97,15,0,0,0,0,1,2
1,11,3.367295829986474,84,4,0,0,0,0,1,1
1,11,1.791759469228055,99,4,0,0,1,0,0,13
97,11,1.0986122886681098,35,11,0,1,0,0,0,18
3,11,1.3862943611198906,71,4,0,0,1,0,0,2
59,11,2.0794415416798357,67,7,0,0,1,0,0,7
256,11,2.4849066497880004,71,11,0,1,0,0,0,1
1297,10,5.365976015021851,1,3,0,0,0,0,1,1
1,11,1.3862943611198906,89,4,0,0,0,0,1,2
82,11,1.791759469228055,34,6,0,0,1,0,0,24
58,11,2.0794415416798357,60,10,0,0,1,0,0,2
2528,9,2.0794415416798357,2,4,0,1,0,0,0,2
1,11,1.9459101490553132,89,9,0,0,1,0,0,5
64,11,2.0794415416798357,95,8,0,1,0,0,0,6
85,11,1.791759469228055,25,11,0,0,0,1,0,11
1,11,1.791759469228055,97,2,0,0,1,0,0,2
5,11,2.1972245773362196,60,3,0,0,1,0,0,11
1,11,1.9459101490553132,97,15,0,0,0,0,1,2
20,11,0.6931471805599453,8,19,0,0,0,1,0,5
862,10,4.499809670330265,6,11,0,0,0,1,0,1
325,11,2.0794415416798357,31,5,0,0,1,0,0,24
30,11,1.791759469228055,38,18,0,0,0,1,0,11
200,11,1.6094379124341003,44,8,0,0,0,1,0,1
1,11,1.0986122886681098,98,4,0,0,1,0,0,6
1197,10,4.276666119016055,8,9,0,0,1,0,0,1
5,11,1.791759469228055,89,2,0,0,1,0,0,18
14,11,2.0794415416798357,57,9,0,1,0,0,0,6
19,11,2.3978952727983707,55,18,0,1,0,0,0,1
102,11,1.3862943611198906,37,7,0,1,0,0,0,5
1,11,1.791759469228055,92,4,0,1,0,0,0,2
1,11,1.6094379124341003,71,3,0,0,0,0,1,9
1091,9,4.330733340286331,7,3,0,0,1,0,0,1
984,10,5.087596335232384,6,11,0,1,0,0,0,1
1285,10,4.736198448394496,1,3,0,0,1,0,0,1
66,11,1.9459101490553132,38,11,0,0,0,1,0,6
625,11,5.0238805208462765,11,7,0,1,0,0,0,1
11,11,1.0986122886681098,72,19,0,0,0,1,0,2
49,11,4.007333185232471,58,18,0,0,0,1,0,1
155,11,4.382026634673881,8,9,0,0,1,0,0,1
1,11,1.791759469228055,96,4,0,0,1,0,0,2
40,11,3.6109179126442243,57,11,0,0,0,1,0,1
1,11,1.6094379124341003,97,15,0,0,1,0,0,5
1,11,1.791759469228055,71,4,0,0,1,0,0,2
95,11,4.454347296253507,35,11,0,0,1,0,0,1
1,11,2.0794415416798357,71,6,0,0,1,0,0,2
37,11,1.9459101490553132,43,9,0,0,1,0,0,9
1216,10,4.543294782270004,71,7,0,1,0,0,0,1
132,11,2.0794415416798357,6,8,0,0,0,1,0,6
47,11,2.0794415416798357,33,12,0,0,1,0,0,5
19,11,1.791759469228055,70,7,0,1,0,0,0,5
17,11,1.0986122886681098,71,18,0,0,0,1,0,1
1,11,2.0794415416798357,33,4,0,0,1,0,0,2
11,11,3.7376696182833684,71,11,0,0,1,0,0,1
5,11,1.0986122886681098,72,19,0,0,0,1,0,2
252,11,1.9459101490553132,71,13,0,0,1,0,0,16
13,11,1.0986122886681098,71,18,0,0,0,1,0,1
166,11,2.0794415416798357,16,11,0,0,1,0,0,2
143,11,1.9459101490553132,35,15,0,0,1,0,0,6
18,11,2.772588722239781,71,11,0,0,1,0,0,1
1,11,1.3862943611198906,98,4,0,0,0,0,1,6
1,11,0.6931471805599453,101,15,0,0,0,0,1,2
141,11,2.302585092994046,16,11,0,0,0,1,0,1
270,11,2.0794415416798357,24,8,0,0,0,1,0,5
86,11,3.6635616461296463,16,9,0,0,1,0,0,1
5,11,1.6094379124341003,71,13,0,0,0,0,1,10
1,11,1.0986122886681098,100,4,0,0,1,0,0,16
1314,7,4.61512051684126,1,3,0,0,1,0,0,1
6,11,1.0986122886681098,93,4,0,0,1,0,0,16
59,11,2.5649493574615367,55,18,0,0,0,1,0,1
55,11,2.1972245773362196,38,11,0,0,0,0,1,13
12,11,1.6094379124341003,71,19,0,0,0,1,0,11
1,11,1.3862943611198906,71,7,0,0,1,0,0,2
6,11,2.0794415416798357,74,19,0,0,1,0,0,13
529,11,4.060443010546419,8,13,0,1,0,0,0,1
530,11,4.2626798770413155,31,4,0,0,0,0,1,1
799,11,5.0369526024136295,71,3,0,0,1,0,0,1
31,11,2.0794415416798357,59,11,0,1,0,0,0,11
142,11,1.3862943611198906,35,8,0,1,0,0,0,6
212,11,3.7376696182833684,25,15,0,0,1,0,0,1
100,11,1.791759469228055,43,11,0,0,0,1,0,6
83,11,1.9459101490553132,3,11,0,0,1,0,0,2
355,11,4.007333185232471,37,10,0,0,1,0,0,1
14,11,3.4965075614664802,67,13,0,1,0,0,0,1
472,11,4.110873864173311,20,4,0,0,1,0,0,1
364,11,3.871201010907891,20,13,0,0,1,0,0,1
333,11,2.0794415416798357,35,11,0,0,1,0,0,2
224,11,3.5263605246161616,20,10,0,0,1,0,0,1
1,11,1.9459101490553132,91,12,0,0,1,0,0,2
457,11,3.8066624897703196,7,7,0,0,1,0,0,1
1,11,1.0986122886681098,97,15,0,0,1,0,0,5
70,11,1.791759469228055,54,18,0,1,0,0,0,1
2,11,1.3862943611198906,90,6,0,0,0,0,1,2
244,11,5.0238805208462765,30,11,0,0,1,0,0,1
200,11,2.0794415416798357,31,3,0,0,0,0,1,5
71,11,1.791759469228055,18,7,0,0,1,0,0,24
24,11,2.0794415416798357,47,16,0,0,0,1,0,6
17,11,1.9459101490553132,20,18,0,1,0,0,0,1
57,11,1.791759469228055,52,7,0,0,1,0,0,17
241,11,2.0794415416798357,39,11,0,0,1,0,0,2
108,11,2.0794415416798357,34,11,0,0,1,0,0,2
763,11,4.51085950651685,11,11,0,0,1,0,0,1
295,11,3.1354942159291497,71,5,0,1,0,0,0,1
62,11,2.302585092994046,77,8,0,0,0,1,0,16
5,11,1.9459101490553132,91,4,0,1,0,0,0,16
28,11,2.772588722239781,71,11,0,0,0,1,0,1
111,11,1.9459101490553132,28,11,0,0,1,0,0,18
1431,8,5.14166355650266,1,3,0,0,1,0,0,1
26,11,2.0794415416798357,48,11,0,1,0,0,0,6
1,11,1.9459101490553132,92,18,0,0,0,0,1,2
468,11,4.48863636973214,20,11,0,1,0,0,0,1
463,11,2.0794415416798357,13,7,0,0,1,0,0,11
47,11,3.8918202981106265,41,11,0,1,0,0,0,1
5,11,2.0794415416798357,71,11,0,0,1,0,0,2
1105,11,2.1972245773362196,5,11,0,0,0,1,0,2
5,11,2.0794415416798357,71,4,0,0,1,0,0,2
91,11,2.0794415416798357,30,11,0,0,1,0,0,24
41,11,1.791759469228055,58,11,0,1,0,0,0,1
22,11,2.772588722239781,71,11,0,1,0,0,0,1
1,11,1.6094379124341003,99,6,0,0,0,0,1,2
172,11,1.3862943611198906,88,15,0,0,1,0,0,2
552,10,4.060443010546419,8,13,0,0,0,0,1,1
444,11,3.7376696182833684,14,10,0,0,1,0,0,1
300,11,2.1972245773362196,8,4,0,0,0,0,1,2
65,11,2.1972245773362196,36,3,0,0,1,0,0,2
2,11,1.6094379124341003,74,19,0,0,0,1,0,13
244,11,2.1972245773362196,6,6,0,0,1,0,0,2
3,11,2.1972245773362196,34,2,0,0,0,0,1,2
117,11,2.0794415416798357,27,8,0,0,0,1,0,6
316,11,1.9459101490553132,6,8,0,0,0,1,0,15
459,11,2.9444389791664403,8,8,0,0,0,1,0,1
9,11,1.791759469228055,95,11,0,0,0,0,1,1
459,10,1.9459101490553132,3,4,0,0,1,0,0,2
1,11,1.9459101490553132,87,15,0,0,0,0,1,2
479,10,2.0794415416798357,5,8,0,0,0,1,0,2
428,11,4.31748811353631,7,7,0,0,1,0,0,1
894,4,4.1588830833596715,8,4,0,0,1,0,0,1
331,11,4.0943445622221,8,7,0,0,1,0,0,1
97,11,1.9459101490553132,18,11,0,1,0,0,0,11
300,11,1.9459101490553132,7,4,0,1,0,0,0,16
82,11,1.9459101490553132,14,3,0,0,0,0,1,2
275,11,1.0986122886681098,14,8,0,0,0,1,0,19
11,11,1.9459101490553132,23,17,0,0,0,0,1,11
7,11,2.3978952727983707,34,18,0,0,0,1,0,1
49,11,2.1972245773362196,63,8,0,0,1,0,0,6
6,11,2.833213344056216,8,5,0,0,0,0,1,1
477,10,2.0794415416798357,8,13,0,0,1,0,0,2
201,11,3.4011973816621555,6,13,0,0,1,0,0,1
13,11,2.302585092994046,21,11,0,0,0,0,1,18
604,9,4.477336814478207,71,4,0,0,1,0,0,1
1005,9,2.1972245773362196,4,4,0,1,0,0,0,2
656,10,2.0794415416798357,9,4,0,0,1,0,0,2
998,9,2.1972245773362196,4,6,0,1,0,0,0,2
56,11,4.990432586778736,71,11,0,0,1,0,0,1
3,11,1.6094379124341003,83,7,0,1,0,0,0,6
5,11,1.3862943611198906,63,10,0,0,0,0,1,24
12,11,4.532599493153256,76,11,0,0,1,0,0,1
5,11,2.1972245773362196,63,11,0,0,0,0,1,2
241,11,2.0794415416798357,15,3,0,0,1,0,0,2
1,11,1.3862943611198906,1,3,0,1,0,0,0,19
3,11,1.6094379124341003,83,11,0,0,1,0,0,13
300,11,4.04305126783455,7,7,0,0,1,0,0,1
80,11,2.4849066497880004,36,3,0,0,1,0,0,2
1,11,2.1972245773362196,89,11,0,1,0,0,0,2
1,11,2.1972245773362196,90,13,0,0,0,0,1,2
20,11,1.791759469228055,68,11,0,0,1,0,0,1
275,11,1.9459101490553132,34,13,0,0,0,0,1,2
537,10,4.465908118654584,8,11,0,1,0,0,0,1
36,11,1.6094379124341003,21,11,0,0,1,0,0,11
26,11,1.0986122886681098,21,18,0,0,0,1,0,12
68,11,2.0794415416798357,27,7,0,0,0,0,1,2
191,11,2.9444389791664403,12,7,0,0,1,0,0,1
132,11,5.049856007249537,71,11,0,1,0,0,0,1
361,11,2.4849066497880004,71,11,0,1,0,0,0,11
4,11,3.091042453358316,71,11,0,1,0,0,0,1
19,11,2.302585092994046,55,18,0,1,0,0,0,1
4,11,1.0986122886681098,61,18,0,1,0,0,0,5
16,11,1.9459101490553132,44,7,0,0,0,0,1,5
5,11,1.9459101490553132,63,4,0,0,0,0,1,8
3,11,1.3862943611198906,90,4,0,0,0,0,1,16
368,11,1.9459101490553132,5,4,0,0,0,0,1,2
3,11,2.0794415416798357,61,18,0,1,0,0,0,2
8,11,2.302585092994046,68,13,0,1,0,0,0,1
1,11,2.302585092994046,46,11,0,0,1,0,0,1
2,11,1.791759469228055,92,11,0,0,0,0,1,22
1,11,1.3862943611198906,92,4,0,0,1,0,0,20
5,11,1.6094379124341003,83,4,0,0,0,0,1,20
179,11,2.0794415416798357,32,3,0,0,0,0,1,2
9,11,1.9459101490553132,71,11,0,0,0,1,0,6
200,11,1.9459101490553132,15,4,0,0,1,0,0,2
298,11,1.9459101490553132,14,8,0,0,0,1,0,2
108,11,1.0986122886681098,63,8,0,0,0,1,0,6
1,11,1.791759469228055,58,11,0,0,1,0,0,1
9,11,2.9444389791664403,68,11,0,0,0,0,1,1
431,11,1.9459101490553132,8,4,0,0,1,0,0,2
79,11,2.0794415416798357,8,11,0,0,0,0,1,2
11,11,1.9459101490553132,71,7,0,0,0,0,1,6
253,11,1.791759469228055,71,8,0,0,0,1,0,6
10,11,2.772588722239781,61,11,0,0,0,1,0,1
243,11,2.1972245773362196,4,17,0,0,1,0,0,2
95,11,4.564348191467836,34,11,0,0,0,0,1,1
117,11,2.1972245773362196,9,7,0,0,0,0,1,2
164,11,1.9459101490553132,34,9,0,0,1,0,0,2
347,11,3.1354942159291497,7,15,0,0,1,0,0,1
3,11,1.9459101490553132,34,4,0,0,1,0,0,11
278,11,3.367295829986474,6,7,0,0,0,1,0,1
20,11,2.0794415416798357,71,11,0,0,1,0,0,2
440,11,3.9318256327243257,6,4,0,0,1,0,0,1
548,9,4.248495242049359,12,9,0,0,1,0,0,1
435,11,3.8066624897703196,8,3,0,0,1,0,0,1
4,11,1.3862943611198906,56,18,0,0,0,1,0,13
241,11,1.9459101490553132,14,8,0,0,0,1,0,13
501,10,1.791759469228055,3,8,0,0,0,1,0,2
3,11,3.970291913552122,64,18,0,0,0,1,0,1
1,11,1.6094379124341003,71,11,0,0,1,0,0,1
15,11,1.6094379124341003,41,11,0,0,1,0,0,6
20,11,1.3862943611198906,58,18,0,1,0,0,0,1
278,11,2.1972245773362196,7,10,0,0,1,0,0,2
325,11,1.6094379124341003,25,8,0,0,0,1,0,13
18,11,1.3862943611198906,58,18,0,0,0,1,0,1
840,10,5.53338948872752,1,7,0,1,0,0,0,1
4,11,3.784189633918261,68,13,0,0,0,0,1,1
142,11,4.804021044733257,7,11,0,1,0,0,0,1
9,11,1.6094379124341003,61,11,0,1,0,0,0,6
54,11,1.6094379124341003,17,3,0,0,0,0,1,2
4,11,1.0986122886681098,64,9,0,0,0,0,1,13
30,11,1.9459101490553132,28,11,0,0,1,0,0,11
5,11,1.9459101490553132,63,10,0,0,0,0,1,14
37,11,3.6375861597263857,32,13,0,0,1,0,0,1
549,10,4.356708826689592,1,4,0,0,0,0,1,1
11,11,1.0986122886681098,55,13,0,0,0,0,1,1
1,11,2.833213344056216,71,13,0,0,0,0,1,1
227,11,1.3862943611198906,32,8,0,0,0,1,0,2
20,11,1.791759469228055,68,11,0,0,0,1,0,19
372,11,4.204692619390966,1,7,0,0,1,0,0,1
267,11,1.9459101490553132,8,8,0,0,0,1,0,6
381,11,2.1972245773362196,2,8,0,0,0,1,0,2
1,11,1.0986122886681098,71,4,0,0,0,0,1,18
310,11,3.9512437185814275,30,11,0,0,1,0,0,1
479,11,4.6913478822291435,6,7,0,0,1,0,0,1
8,11,3.091042453358316,68,11,0,1,0,0,0,1
35,11,2.772588722239781,71,11,0,0,0,0,1,1
289,11,1.6094379124341003,14,8,0,0,0,1,0,8
32,11,1.6094379124341003,1,4,0,0,0,0,1,2
283,11,1.3862943611198906,17,8,0,0,0,1,0,19
